product_category,brand,product_name,user_id,BIP_level,BIC_level,user_specs,rating,review_date,verified,review_color,review_color_img,review_title,review_content,no_helpful,no_not_helpful,recommendation
blush,TARTE,tarte Mini Amazonian Clay 12-Hour Blush,Anna7184,VIB,Rookie,"['Eye Color Blue', 'Hair color Brunette', 'Skin Tone Porcelain', 'Skin Type Normal']",5 stars,6 d ago,yes,Color: Seduce,https://www.sephora.com/productimages/sku/s2274017+sw.jpg,lovely colour!,The colour is so nice on my face! I am very pale and I was worried it would be too dark and pinkish on my cheeks. In the end it looks great and seems natural to my face.,2,0,Recommends this product
blush,TARTE,tarte Mini Amazonian Clay 12-Hour Blush,keng8898,Insider,Rookie,"['Eye Color Hazel', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Combination']",3 stars,10 d ago,yes,Color: Seduce,https://www.sephora.com/productimages/sku/s2274017+sw.jpg,Looks are deceiving,"I really wish they would put the amount of product in the description somewhere because it is tinier than you think, the picture is slightly deceiving. I think the full size products might be a better investment for size matter. The color it really pretty though! You can build it really well, and the color looks natural.",0,0,Recommends this product
blush,TARTE,tarte Mini Amazonian Clay 12-Hour Blush,ShelbyZer0,Insider,Rookie,"['Eye Color Green', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Combination']",5 stars,13 d ago,no,Color: Seduce,https://www.sephora.com/productimages/sku/s2274017+sw.jpg,Great color,Got this in a tarte gift kit a while back and I use it constantly. It's a great natural looking blush. A little goes a long way pigment wise.,1,0,Recommends this product
blush,TARTE,tarte Mini Amazonian Clay 12-Hour Blush,samiy2019,Insider,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Tan', 'Skin Type Combination']",4 stars,17 Apr 2020,no,Color: Seduce,https://www.sephora.com/productimages/sku/s2274017+sw.jpg,LET ME FIND OUT I found a blush I like !,I LOVE this color It’s just perfect the only downside is that I have to apply again a few hours later but thats usually the case for most BUT I love THIS BLUSH,2,1,Recommends this product
blush,TARTE,tarte Mini Amazonian Clay 12-Hour Blush,jashans,Insider,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Olive', 'Skin Type Combination']",5 stars,15 Apr 2020,yes,Color: Seduce,https://www.sephora.com/productimages/sku/s2274017+sw.jpg,Amazing blush!,Lovey color... stays on for hours and so soft on the skin... does not look cakey at all... will be buying more colors in this!!! I currently have risque and seduce. Love them both!!!,2,1,Recommends this product
blush,TARTE,tarte Mini Amazonian Clay 12-Hour Blush,BeeTea92,Insider,Rookie,"['Age over 54', 'Eye Color Blue', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Combination']",4 stars,8 Apr 2020,yes,Color: Seduce,https://www.sephora.com/productimages/sku/s2274017+sw.jpg,Itsy Bisty,Perfect size for someone who doesn't wear blush on a regular basis. I wish the other colors came in this size. I want options but I also like to keep things minimal.,23,1,Recommends this product
blush,TARTE,tarte Mini Amazonian Clay 12-Hour Blush,kjean23,Insider,Rookie,"['Eye Color Hazel', 'Hair color Blonde', 'Skin Tone Light', 'Skin Type Combination']",5 stars,6 Apr 2020,yes,Color: Seduce,https://www.sephora.com/productimages/sku/s2274017+sw.jpg,Must Try!,"I grabbed this in the mini size because I didn’t want to invest in a full one since you never know if the color online is going to be flattering in real life. Now I’m regretting not getting the full size haha. The color is so flattering and the payoff is awesome. I love tarte pressed powders (shadows, highlight, contours etc) because of how soft and blend able they are. This blush does not stray from that! Applied fairly goof proof and blended beautifully without grabbing onto any texture. Looks good both when I’m super pale and when I’ve got on self tanner. Give it a shot, you won’t be disappointed.
…read more",7,0,Recommends this product
blush,TARTE,tarte Mini Amazonian Clay 12-Hour Blush,Annoodle,VIB,Rookie,"['Eye Color Brown', 'Hair color Blonde', 'Skin Tone Medium', 'Skin Type Dry']",4 stars,28 Mar 2020,yes,Color: Seduce,https://www.sephora.com/productimages/sku/s2274017+sw.jpg,,"Have been using the Tarte blush for a while (the paaarty color, which I love!) so I decided to give this one a try. Equally loved! Puts a nice bit of color into my winter-pale cheeks!",5,0,Recommends this product
blush,TARTE,tarte Mini Amazonian Clay 12-Hour Blush,DanniiGomez,Insider,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Medium', 'Skin Type Oily']",5 stars,15 Mar 2020,yes,Color: Seduce,https://www.sephora.com/productimages/sku/s2274017+sw.jpg,Loved loved loved,Loved how you can build up the color in your cheeks! Its a must color with a few others like paaarty and seduce,3,0,Recommends this product
blush,TARTE,tarte Mini Amazonian Clay 12-Hour Blush,,,,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Porcelain', 'Skin Type Normal']",5 stars,8 Mar 2020,yes,Color: Seduce,https://www.sephora.com/productimages/sku/s2274017+sw.jpg,i didn’t know i needed u in my life <3,this converted me to wearing blush. never wore blush in my life. BUY THIS. LIFE CHANGED.,1,1,Recommends this product
