product_category,brand,product_name,user_id,BIP_level,BIC_level,user_specs,rating,review_date,verified,review_color,review_color_img,review_title,review_content,no_helpful,no_not_helpful,recommendation
blush,HOURGLASS,Hourglass Ambient Lighting Blush Collection,amgra4,Rouge,Rookie,"['Eye Color Green', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Combination']",5 stars,6 Jan 2020,no,Color: Mood Exposure,https://www.sephora.com/productimages/sku/s1581321+sw.jpg,Great blush for anyone,I bought this as a gift for my sister in law because I think that they are the best blushes you can gift both to avid make up junkies and (in her case) to someone just starting out their make up collection. They are flattering on so many different people and at every level of coverage. They are also easy to work with which I love. They also somehow last forever.,0,1,Recommends this product
blush,HOURGLASS,Hourglass Ambient Lighting Blush Collection,koolchicken,Rouge,Rookie,"['Eye Color Hazel', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Normal']",5 stars,5 Jan 2020,no,Color: Ethereal Glow,https://www.sephora.com/productimages/sku/s1581305+sw.jpg,So Glad I Bought This,"I really debated getting this color. So many people said the color was chalky and far too pale for most everyone. I'm glad I gave it a go because it's amazing on me. I wear the Vanish foundation in Cream, so fair with cool tones. This color is actually pretty darn bright on me, yet still very natural. My husband doesn't love it when I wear makeup because I look ""too different"" and he has said he really likes this specific blush because while he can see it, it's more natural and I still look like me. I love that it's infused with my preferred finishing/setting powder (Ethereal Light). I sometimes put this over it, other times it goes under, it just depends on how intense I want to wear this. How I apply it doesn't seem to affect wear time, and it easily lasts all day. Quick tip about swatching this. I initially did what we all do, which is rub my finger on the top and then wipe what I picked up on my hand. Don't do that. I think it's cause of the swirl, but you don't get a true representation of the color that way. Ask for help, get a brush, swirl it in the pan and then apply it to see if you like it. It honestly makes a massive difference.
…read more",11,0,Recommends this product
blush,HOURGLASS,Hourglass Ambient Lighting Blush Collection,WitchOfMB,VIB,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Dry']",5 stars,4 Jan 2020,no,Color: Euphoric Fusion,https://www.sephora.com/productimages/sku/s1944602+sw.jpg,Beautiful Blush,Love this blush! It gives a nice darker pop of color but not too dark on my very fair skin either. It goes on and stays on well.,6,0,Recommends this product
blush,HOURGLASS,Hourglass Ambient Lighting Blush Collection,GenGen11,Rouge,Rookie,"['Eye Color Blue', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Combination']",5 stars,2 Jan 2020,no,Color: Diffused Heat,https://www.sephora.com/productimages/sku/s1581289+sw.jpg,,"I love it so much, it is such a cute blush. It’s hard to go wrong. I think what makes this different is that it is more sheer. I like this because I prefer a subtle blush.",4,0,Recommends this product
blush,HOURGLASS,Hourglass Ambient Lighting Blush Collection,Jackiew8197,Insider,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Oily']",5 stars,27 Dec 2019,yes,Color: Mood Exposure,https://www.sephora.com/productimages/sku/s1581321+sw.jpg,Want them all!,Obsessed with these products. I am so oily and these stay on throughout the day and remain true to color. I love that they're all individually unique due to the miscelare technique (mix in Italian). I love that they're buildable. Less is totally more. Pick yourself up one.,1,0,Recommends this product
blush,HOURGLASS,Hourglass Ambient Lighting Blush Collection,SSWing,Insider,Rookie,"['Eye Color Hazel', 'Hair color Black', 'Skin Tone Medium', 'Skin Type Combination']",5 stars,23 Dec 2019,yes,Color: Ethereal Glow,https://www.sephora.com/productimages/sku/s1581305+sw.jpg,,"Feathery light, very pigmented, give the face a nice natural glow without being too red. Perfect for fair skin.",1,0,Recommends this product
blush,HOURGLASS,Hourglass Ambient Lighting Blush Collection,Bettu,Insider,Rookie,"['Eye Color Green', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Dry']",5 stars,10 Dec 2019,no,Color: Euphoric Fusion,https://www.sephora.com/productimages/sku/s1944602+sw.jpg,,"Soft, excelente quality, excelente color, long time in your face",0,0,Recommends this product
blush,HOURGLASS,Hourglass Ambient Lighting Blush Collection,Duck92,VIB,Rookie,"['Eye Color Hazel', 'Hair color Brunette', 'Skin Tone Porcelain', 'Skin Type Combination']",5 stars,10 Dec 2019,no,Color: Diffused Heat,https://www.sephora.com/productimages/sku/s1581289+sw.jpg,,"This blush is very nice, light, and goes on beautifully.",7,0,Recommends this product
blush,HOURGLASS,Hourglass Ambient Lighting Blush Collection,taliastef,Rouge,Rookie,"['Eye Color Blue', 'Hair color Brunette', 'Skin Tone Porcelain', 'Skin Type Combination']",1 star,25 Nov 2019,yes,Color: Ethereal Glow,https://www.sephora.com/productimages/sku/s1581305+sw.jpg,Ethereal Glow blush is invisible,"I have light complexion and was expected to see beautiful pink color after applying this blush, but it just doesn’t show off on me! It’s completely invisible! Really disappointed, I wanted to like it so much.",3,3,
blush,HOURGLASS,Hourglass Ambient Lighting Blush Collection,tbird14,,,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Dry']",5 stars,19 Nov 2019,no,Color: Ethereal Glow,https://www.sephora.com/productimages/sku/s1581305+sw.jpg,My new favorite blush!,"This is the most beautiful blush!! I was skeptical that I would actually like this but I’m in LOVE. The color is beautiful. It is the most natural looking blush I have. I have fair skin with a neutral skin tone. It gives a subtle “I just walked inside from being out in the cold” in the best way possible. And the best part is that it lasts forever! This lasts longer than my Tarte blushes. Right now I’m on hour 10 and it still looks awesome. (Granted, I just started using the ambient powder too so that might be helping with longevity) But overall I would DEFINITELY recommend! I want more shades!!
…read more",2,0,Recommends this product
