product_category,brand,product_name,user_id,BIP_level,BIC_level,user_specs,rating,review_date,verified,review_color,review_color_img,review_title,review_content,no_helpful,no_not_helpful,recommendation
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,MiaShab,VIB,Rookie,"['Eye Color Green', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Dry']",5 stars,15 Apr 2020,no,,,My new favourites!!,First time buying a Nudestix product. I heard such great things and this did not disappoint! I love the colours and the fact that they're all multi-purpose. The product itself is so creamy and stays on really well! I will definitely be buying more from them in the future.,0,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,mjhelminski,Rouge,Rookie,"['Age over 54', 'Eye Color Blue', 'Hair color Blonde', 'Skin Tone Medium', 'Skin Type Dry']",5 stars,5 Apr 2020,no,,,Love,I love all 3 of these shades! I thought I would be able to use the bronze as a contour but it's way too rosie for that. A bit disappointed about that but still love the colors. Side note: The sticks don't really fit into the tin properly. Odd way to package something.,5,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,Kamcall,VIB,Rookie,"['Eye Color Green', 'Hair color Auburn', 'Skin Tone Porcelain', 'Skin Type Combination']",4 stars,3 Apr 2020,no,,,Great Set!,"This is such a good little set. It’s a helpful way to try different Nudestix formulas (which are all excellent) and convenient for travel. You get what seems like a small amount of product in these, but I’ve been using them fairly often since November and still have lots left. Beautiful shades.",4,1,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,IrisKatherine,VIB,Rookie,"['Eye Color Green', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Combination']",4 stars,2 Apr 2020,yes,,,,"This is a great little kit! Glad to get some of the colours that I wouldn't buy in full size, and get a feel for what's available. I think these work well together for a full look with bronzer, blush and highlight. The shades are gorgeous! My few complaints are they they are quite small so it's a little trickier to get a good application than with the full sizes, and they could do with an expanded shade range for these little kits (e.g. a set geared for fair skin, and a set geared for deep skin would be great). I'd suggest to swipe the blush or bronzer onto a brush from the tube and apply it with the brush, rather than straight onto the face, for best application. The highlighter I put onto my fingers and dot onto the cheekbones.
…read more",6,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,beautybyalyssa,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Medium', 'Skin Type Combination']",4 stars,29 Mar 2020,no,,,A good value set to try Nudestix,"After seeing so many rave reviews of Nudestix, I decided to check out what all the hype is about. So I got this 3-piece kit that features Nudestix’s bestselling Nudies. And I’ve been using them regularly for the past one and half months. Hey, Honey: At first glance, I thought this is too shimmery to be a bronzer and too dark to be a highlighter. But when I actually apply it on my face and blend it out, it gives a radiant glow without emphasizing the appearance of pores. On my medium skin tone (NC30-35), it works the best as a highlighter and lasts about 4 hours. Sweet Peach Peony: I usually don’t wear peachy/coral blushes. As my skin has a warm, yellow undertone, I find that peachy/coral blushes tend to make my complexion more yellowish. So I didn’t expect to love this product. But I was wrong! The Sweet Peach Peony Nudies Bloom provides a look that is reminiscent of a post-workout flush. It looks so natural and beautiful. On my combination/oily skin, the “dewy” formula looks fresh instead of greasy. And it wears about 5 hours on a regular day in the office. Sunkissed: This is probably the bestseller of all bestselling Nudies. Personally, I find it difficult to work with. As a bronzer, it is a bit too coral for my skin tone. As a blush, it looks way too brown for my preference. As an eyeshadow, it creases after 2 hours, even though I don’t have particularly oily eyelids and I always use an eyeshadow primer. After some experiments, I find this works the best as a lipstick. The matte formula doesn’t feel too dry on my lips, and it lasts decently for about 3 hours without eating.
…read more",61,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,kabsab,Insider,Rookie,['Eye Color Blue'],4 stars,19 Mar 2020,no,,,,"While I love nude stix, I didnt realize I grabbed a different color set. Sephora only has a very small selection (trial area) of nudestix which is disappointed and they have all the boxes mixed together. I was looking at the colors offered and decided on one color and didn't realize until I got home and tried on that it wasnt color I originally wanted. Please bring a larger selection. I dont want to have to shop at competitor or online.
…read more",2,12,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,Hprokopek,Rouge,Rookie,"['Eye Color Green', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Dry']",3 stars,15 Mar 2020,no,,,It’s ok,"The bronzer one is a tad too warm, the blush is a little tacky, but pretty, but the highlighter is the start of the show. You think it won’t work for fair skin, but it is actually really subtle and beautiful. I am glad I got minis because I don’t think full-size would be worth it",8,1,
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,chideee,Insider,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Normal']",3 stars,15 Mar 2020,no,,,Eh,Not long lasting. But love the size and stick form,1,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,KALE1410,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Olive', 'Skin Type Combination']",4 stars,15 Mar 2020,yes,,,Value for money! Blush and eye colors are PRETTY,"Fairly good, good value for money. If you Wan to give the creamy blush and highlighter a try, this trio is a good way to try it all.easily blendable and good pigment m.",0,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,pixiecd,Insider,Rookie,"['Age 45-54', 'Eye Color Blue', 'Hair color Red', 'Skin Tone Fair', 'Skin Type Dry']",5 stars,25 Feb 2020,no,,,,"This is the perfect set to introduce someone to nudestix! It wears like a dream, doesn't dry or irritate my skin and gives me the most natural look of any blush I've ever tried. I'm officially hooked!",3,2,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,emochondria,VIB,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Normal']",5 stars,21 Feb 2020,no,,,,beautiful formula!! i’ve never been crazy about blush and now i can’t wear makeup without these. they make my cheeks look luminous and cutely blushed up. they are small but i think it’s a good purchase to get acquainted with the product and then decide if you want to buy full sized ones!,7,1,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,azimecki,VIB,Rookie,"['Eye Color Green', 'Hair color Brunette', 'Skin Tone Tan', 'Skin Type Combination']",5 stars,16 Feb 2020,no,,,New fan of the brand,"This was a great way to get introduced to nudestix! My skin is always tricky and breaks out easily, so I was happy when this didn't cause any breakouts! I combine sweet peach peony and sunkissed for blush and sometimes eyeshadow for a easy and pretty monochrome look. My favourite is sweet peach peony because it gives a fresh, dewy look. Definitely going to try more products from this brand!!",3,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,HendrixLogan,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Dry']",5 stars,12 Feb 2020,no,,,Great travel size blush/lipstick crayons,"This 3 color combo is a very flattering set of blush/lipsticks. I wear the darker color around the perimeter of the lips, the lighter pink in the inner perimeter and the gold/bronze in the center of the pout. This gives an illusion of fuller lips. They are very creamy, easy to apply and blend. For the checks I like to dot around the area I choose and tap with my fingers not to shift the makeup on my face when blending. They are small and great to fit in my small crossbody bags. Only downfall is that they are not very long lasting. Well priced. I’m attaching pictures for you to envision the actual size and a swatch on my hand.
…read more",28,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,texafornia,Insider,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Combination']",5 stars,11 Feb 2020,no,,,Minimalist buy,Perfect for people like me that can't do make up and quite frankly don't wear it on a daily basis but want a bit of umph once in awhile with easy application. I love these.,5,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,berrymochi,,,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Medium', 'Skin Type Dry']",5 stars,1 Feb 2020,no,,,,Super cute set which includes 3 multipurpose sticks! I use all three as eyeshadows and they look super cute; I also like how they look on the face. The amount of product you get is very little in my opinion but it’s a nice set of multipurpose cream sticks.,5,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,CBDSkincareCeo,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Combination']",1 star,26 Jan 2020,no,,,it’s a no.,Sun kissed is not a bronzer or contour for my light to medium neutral undertone skin. So you get two blushes and a highlighter all smaller than 1 Full size stick. Worthless.,5,19,
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,BarbieCthulhu,Insider,Rookie,"['Age 13-17', 'Eye Color Brown', 'Hair color Auburn', 'Skin Tone Olive', 'Skin Type Combination']",5 stars,21 Jan 2020,no,,,Cute little set,"Nice way to try out several products. I've never used a highlighter ever... this one is awesome and buildable. Each color is cute with one being matte. Great value for someone who doesn't wear too much make up and not very often. Gives you a dewy no-make up look that is easy for me, a make-up dummy to achieve.",6,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,Djmastermac,VIB,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Light', 'Skin Type Combination']",5 stars,18 Jan 2020,yes,,,Great way to try!,I was really interested in the Nude Sticks and this was the perfect way to try them. I’m loving them all!,5,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,belavanacore,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Olive', 'Skin Type Oily']",5 stars,16 Jan 2020,no,,,,"I wanted to try nudestix so I got this set and I love them! All 3 colors are so beautiful, but the highlighter stands out the most. It blends easily and looks dewy on the skin, without amplifying skin texture.",2,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,LadyMarie1,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Combination']",4 stars,8 Jan 2020,no,,,Super convenient sizes for touch ups on the go!,What a cute set with perfect colors for a lovely nude look! I love how easily it globes on your face and makes it super convenient to touch up because they’re small and can fit in any purse. The colors are great and so far I’m loving it!,2,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,Seraw,VIB,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Combination']",3 stars,1 Jan 2020,no,,,"Shades don’t work, little product","the highlighter is too dark for lighter skin tones and the bronzer is too light for darker akin tones. Alao, the amount of product you get is so little.",2,0,
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,LaylaaT,VIB,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Tan', 'Skin Type Normal']",3 stars,27 Dec 2019,no,,,too small,"Way tinier than expected. Each stick is about the size of a crayola wax crayon. the products are beautiful, but this isn’t worth your money",9,0,
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,DestinyKunefke,VIB,Rookie,"['Eye Color Blue', 'Hair color Black', 'Skin Tone Porcelain', 'Skin Type Normal']",5 stars,25 Dec 2019,no,,,"Perfect natural, dewy look travel set","Love this set! The formula is fantastic. It glides on and blends easily and looks completely natural. I will definitely buy the full size because it’s a better value but these are perfect for travel. I use the color sunkissed as both a bronzer (which looks perfect on my light skin but may not be deep enough for darker skin tones) and also as an eye color. I love that I can put it on and blend it out with my fingers to a sheer, dewy look without having to bring a bunch of brushes with me. Will definitely repurchase.
…read more",3,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,Jaquelineob14,VIB,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Medium', 'Skin Type Combination']",5 stars,24 Dec 2019,no,,,,"This set was my introduction to Nudestix which I have closely been following and reading all about. I am in love with these colors and formulas. The Hey Honey highlighter is my new go-to for a seemless and lightweight glow. Sunkissed is a great bronzer and also beautiful to use as a cream eyeshadow. Just such a great color to add to my winter skin so I don’t feel so pale. Sweet Peach Peony is a blush that is the perfect flush. Obsessed!
…read more",3,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,Pishimonmishi,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Olive', 'Skin Type Combination']",5 stars,23 Dec 2019,no,,,A cute and brilliant set!,"I'm a bit shocked by the reviews from people saying these products are not worth the price tag. Let's go over some basic math here. A full sized tube at .25 oz is worth $32. These minis are .07 oz each, so that makes .21 oz in total for the set. So basically you are paying $4.76 more than you normally would for the same amount of product, but in this kit you get 3 different products to contour, highlight, and provide blush. Most companies charge an insane amount more for their minis. The only real difference with the minis is that they do not come with a brush. Now to the actual products themselves. I have tried and love the hey honey highlight. It just gives off a gorgeous glow that is dewy but not sticky. I also love that it is not a chunky glittery mess. The effect is not subtle either. It is noticeable, but can be dialed down a notch if you blend well and apply it in layers. It is also not tacky or sticky which is genius. The blush is one of the dewy ones (they also have a matte version in the full size), but once sheered out and added to the cheeks it tones down the shine and morphs into a natural looking flush. The contour I have never used, but that is only because I really am terrible at applying any contour, so I have avoided that one. This is a pretty good deal overall, and would be amazing for traveling. The container it comes in has a magnifying mirror in it as well, so you are able to apply these on the go. I'm really impressed with the products I've tried in this line so far. They are all amazing quality, and they noticeable on your face, but in a manner that enhances and not distracts.
…read more",8,1,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,hairdiva1,Rouge,Rookie,"['Eye Color Hazel', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Combination']",4 stars,19 Dec 2019,no,,,,"A great little set for summer travel or if you’re looking to try Nudestix for the first time. I just wish the bronzer was more neutral so you could use it to contour if you’d like. Sun kisses is far too warm for that though. Still great for a summer bronzed glow, though. I dab this on and blend in with a duo fiber brush or my fingers.",1,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,AmandaBBL,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Normal']",2 stars,17 Dec 2019,no,,,Not for me,Not a huge fan. The quality is pretty low with these. I do like the black tin.,0,0,
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,RachelGR,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Oily']",5 stars,10 Dec 2019,yes,,,Lovely colors,"The colors are very nice on my light skin. They are very subtle and neutral and blend out well. It's true there's not a lot of product here, but they tell you right in the name it's a mini, and I think it's a good way to try out the product before buying a full-size.",0,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,faljane,Rouge,Rookie,"['Eye Color Green', 'Hair color Blonde', 'Skin Tone Tan', 'Skin Type Dry']",5 stars,2 Dec 2019,yes,,,Nudestix first timer!,"I absolutely love this kit as a first time user of the Nudestix. The individual bullets are small but contain a lot of product and that product goes a long way. I’m still not half way through mine and I’ve had the kit for about 2 months now. The shades are so gorgeous and warm. I love how creamy the application is and the subtle shimmer it gives. This isn’t a full coverage product and it’s for more of a natural glow but gosh it’s so easy for anyone to apply and just finishes so so nicely!!
…read more",3,1,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,lenkav,Insider,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Olive', 'Skin Type Combination']",5 stars,15 Nov 2019,no,,,Travel must if you pack light.,"Great for travel. Great texture, subtle. Blends very easily.",0,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,chanel2616,Insider,Rookie,"['Eye Color Hazel', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Combination']",5 stars,12 Nov 2019,no,,,A great set to try the brand,I’ve been wanting to try Nudestix and this set allows me to try a few products for a very good price point. I workout everyday and wanted to try out cream products for a lighter makeup application. I liked that it came in a tin if you need to travel with it. I really like the colors and the product is beautifully creamy and emollient. It melts into the skin and looks so natural. I want to try some of their other tones.,0,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,yvsmeena,VIB,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Combination']",3 stars,9 Nov 2019,no,,,Sample Size Products,"I purchased this set as I wanted to try these three shades from NUDESTIX anyway! Thought it would be great to test them out with my current routine before I committed to the full sizes - the sticks in this set are essentially sample sizes. I thought the formula was very sticky and it didn’t blend well into my Lancôme Tient Idole foundation and I ended up returning. Would recommend this product for someone who wants a natural finish or prefers a dewy look. Not worth the price if you already love these products, so purchase the full size! If you wanted to test them out like I did, then it’s a great set to get you started with this brand!!
…read more",2,1,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,Faithsabar,VIB,Rookie,"['Age 25-34', 'Eye Color Brown', 'Hair color Black', 'Skin Tone Deep', 'Skin Type Combination']",3 stars,5 Nov 2019,no,,,Not all shades work on deeper skin,"I have tan-deep skin (nars Tahoe, fenty 350) and the highlighter looks beautiful on me. Sunkissed only works as a blush and is also great. Unfortunately I can't use Sweet Peach Peony because it's way too light and that's the reason this gets 3 stars.",3,1,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,likesuchas,VIB,Rookie,"['Eye Color Hazel', 'Hair color Blonde', 'Skin Tone Light', 'Skin Type Combination']",4 stars,30 Oct 2019,no,,,Tiny but Worth Trying,All of these shades work great for my skin tone and I will definitely be buying the full sizes. This kit is a great way to try them out but I agree with everyone else when they say that these sticks are TINY.,0,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,akosikc,Insider,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Medium', 'Skin Type Dry']",2 stars,21 Oct 2019,no,,,,The contour has a reddish color that looks off on my skin. The blush and highlight you can barely see. Not for me.,0,0,
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,makeuppro67,,,"['Eye Color Hazel', 'Hair color Blonde', 'Skin Tone Light', 'Skin Type Combination']",5 stars,15 Oct 2019,no,,,great little set - perfect for on the go,"I am loving this little set! I have been getting more into cream products and am enjoying nudestix as a brand, but wanted to try more things. The blush is a perfect peachy pink, the highlighter is super subtle and pretty. The only thing I am not 100% on is the bronzer as it is definitely more of a pinky color, but I LOVE it on the lips! What is so great about these is you can use them on the lips or eyes also so if you're traveling, or want something for your purse these can replace a lip product and eyeshadow. Would recommend.
…read more",0,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,Rachelann8987,Rouge,Rookie,"['Eye Color Hazel', 'Hair color Black', 'Skin Tone Medium', 'Skin Type Combination']",1 star,10 Oct 2019,no,,,,Really wanted to like a stick type product for cheeks and bronzer but just really couldn’t get into it. Too sticky feeling.,1,4,
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,Allyssaaaaa,VIB,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Tan', 'Skin Type Combination']",5 stars,9 Oct 2019,no,,,Lovely way to try out NudeStix,"I really love this trial set! Yes, just like the other reviews, I do agree that the sticks are pretty small, but I think that this is a great way to try out the brand to see what I like! The formulas are all very creamy and easy to build or blend out. The blush is a lovely color and adds a beautiful flush to your cheeks! The highlighter is a pretty golden color and I love to layer a powder highlighter over top to really add a pop of glow! The “bronzer” isn’t really a bronzer, and is actually more reddish in real life, so I use it as a bronzer sometimes, or as a blush, which is really very versatile! All three can be used on the lips or eyes as well, which makes this set really wonderful to use!
…read more",0,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,meflo,Insider,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Light', 'Skin Type Combination']",5 stars,4 Oct 2019,no,,,,"I loved these! I use them as bronzer, blush and highlighter and they worked really good on me.",0,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,melissasacc,VIB,Rookie,"['Eye Color Blue', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Combination']",5 stars,3 Oct 2019,no,,,natural finish!,I used these on top of my foundation with no powders over them and the combination of all three products left my skin looking natural and luminous! They blended out really well and have a good amount of pigment!,0,1,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,SusanToo,Insider,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Light', 'Skin Type Dry']",5 stars,25 Sep 2019,no,,,Great mini set,"Yes, these are minis -- it says so right in the name. I ordered this set because I WANTED minis; I wanted to try some shades before ordering larger sizes, and no store near me carries Nudestix in person to sample. I have light skin bordering on light-medium in the summer, and each shade here works very well. The highlighter, if used with a light hand, looks like a natural glow (it's hard for me, with older skin, to find a highlighter that isn't too bright or glittery). The blush
…read more",1,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,mulan4ever,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Light', 'Skin Type Combination']",2 stars,24 Sep 2019,no,,,WAY TOO SMALL,"Way too smal and the colours aren't even that great. The blush is very light and blends out to almost nothing, the ""bronzer"" is more of a darker blush, and the highlighter is way too dark for my medium skin tone",1,1,
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,holakristy,Rouge,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Medium', 'Skin Type Combination']",5 stars,10 Sep 2019,no,,,convenient color-me-pretty,"I'm so happy with this purchase! I bought the trio to try nudesticks for the first time and have continued to keep this convenient kit in my bag to have colour with me when I go out or post swimming etc and I can definitely see me taking this with me to travel. The pink is really pretty glow gloss, the su kissed bronze is warm and golden and th traditional matte formula. Hey honey gives a golden glow. The overall look is natural and sunkissed and beachy. I've seen complaints about the small size but honestly I think they are perfect. You don't need to use much and they are lasting super well and it makes them the ideal travel size.
…read more",4,1,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,MichelleMcCann,VIB,Rookie,"['Eye Color Green', 'Hair color Brunette', 'Skin Tone Fair', 'Skin Type Combination']",5 stars,8 Sep 2019,no,,,Great little kit,"I’m super into this kit. You can blend out any colour to make it more of a tint or build them to get a touch of drama. The shimmer is the best inner corner highlight, and then I use it as a proper highlight by blending out, so it’s less gold and more champagne. I’ve used both pinks as blushes and eyeshadow, and they’re great. I’m not into heavy, full coverage looks so this is perfect for me.",4,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,CassSieliakus,Insider,Rookie,"['Eye Color Blue', 'Hair color Blonde', 'Skin Tone Fair', 'Skin Type Dry']",5 stars,4 Sep 2019,no,,,,Absolutely love perfect on my skin blends amazing applies well with a brush or fingers.,1,0,Recommends this product
blush,NUDESTIX,NUDESTIX Mini Nudies 3-Piece Kit,krisko123,Rouge,Rookie,"['Eye Color Brown', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Dry']",5 stars,4 Sep 2019,no,,,Don’t sleep on nudestix,"I’m officially a fan for life. The sweet peach peony color is the perfect peach blush. I’m a die hard Nars Orgasm fan but this color is giving it a run for its money, it gives such a nice flush of color with a dewy shine. At first I was hesitant about the texture, it’s a bit stickier than I’d like but it glides on so easily and it settles into the skin without looking too shiny. The bronze shade is actually not as dark in person than in this photo online, at first I actually thought it was another blush. It’s great for medium toned girls like me, and the best part is that there’s no trace of orange in the color. Out of all three items, the highlighter is my least used because I find I don’t really need highlighter after using the other two products, but I will place a bit in the corner of my eyes. Also pro tip, the bronze stick is excellent as a lip color.
…read more",14,0,Recommends this product
