product_category,brand,product_name,user_id,BIP_level,BIC_level,user_specs,rating,review_date,verified,review_color,review_color_img,review_title,review_content,no_helpful,no_not_helpful,recommendation
blush,SEPHORA COLLECTION,SEPHORA COLLECTION Contour Blush Spice Market Blush Palette,Sincerelymonie,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Dark', 'Skin Type Oily']",5 stars,5 d ago,no,,,WOC Approved! Amazing Palette!,Purchased this palette and every shade compliment my skin tone perfectly (which is rare). 100% recommend to women of color. The orange blush is my fav shade so a pop of colour. Minimal fall out and it’s very pigmented.,1,0,Recommends this product
blush,SEPHORA COLLECTION,SEPHORA COLLECTION Contour Blush Spice Market Blush Palette,michalafaith,Insider,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Deep', 'Skin Type Combination']",5 stars,6 d ago,no,,,,Definitely chocolate girl friendly! I’m a NC55 in MAC Studio fix foundation and I can used this face pallet with no problem the. The bronzer is perfect and I always mix the blush and highlight shades. But overall I love this!,1,0,Recommends this product
blush,SEPHORA COLLECTION,SEPHORA COLLECTION Contour Blush Spice Market Blush Palette,Phillz,Rouge,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Dark', 'Skin Type Dry']",5 stars,10 d ago,no,,,,"Omg one of my favourite palette. I don’t leave without it , it goes everywhere with me. Any woman of colour will loves this. They should come out with more deeper shades . That would be awesome",14,0,Recommends this product
blush,SEPHORA COLLECTION,SEPHORA COLLECTION Contour Blush Spice Market Blush Palette,yungjazmine,VIB,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Deep', 'Skin Type Normal']",5 stars,19 d ago,no,,,I LOVE THIS PALETTE!,I LOVE LOVE LOVE this palette. I bought it on a whim once during a random Sephora visit because it was on sale and fell in love. The colors are beautiful. The blushes can dup as highlighters or contours. It so versatile and there's a color for every look. I'm a woman of color and love the way every color looks on my skin. Highly recommend!,3,0,Recommends this product
blush,SEPHORA COLLECTION,SEPHORA COLLECTION Contour Blush Spice Market Blush Palette,ILoveDragons,Insider,Rookie,"['Eye Color Hazel', 'Hair color Brunette', 'Skin Tone Medium', 'Skin Type Normal']",5 stars,15 Apr 2020,no,,,A must have blush palette!,I love this palette- it is so versatile and the colours are awesome. You can go as dark as you want or as light. I change my blush colour daily so this palette does it all for me!,1,0,Recommends this product
blush,SEPHORA COLLECTION,SEPHORA COLLECTION Contour Blush Spice Market Blush Palette,PurpleDoc,Insider,Rookie,"['Hair color Brunette', 'Skin Tone Deep', 'Skin Type Combination']",5 stars,11 Apr 2020,no,,,Amazing collection of colors,Blends in well with my skin tone compared to other palettes.,0,0,Recommends this product
blush,SEPHORA COLLECTION,SEPHORA COLLECTION Contour Blush Spice Market Blush Palette,hailunpb,Insider,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Fair', 'Skin Type Combination']",2 stars,1 Mar 2020,yes,,,Too strong color pigmentation,The colors are too pigmented... and not easy to blend. A disappointing buy.,0,3,
blush,SEPHORA COLLECTION,SEPHORA COLLECTION Contour Blush Spice Market Blush Palette,Cybbie,Rouge,Rookie,"['Age 35-44', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Deep', 'Skin Type Dry']",5 stars,19 Feb 2020,no,,,U need this in ur life!,"I was almost out of the store when this palette caught my eye. Now that i've tried it, I'M COMPLETELY IN LOVE WITH ALL OF THE COLORS! The colors are deep and vibrant. They are also compatible with each other. This is a must have!",3,0,Recommends this product
blush,SEPHORA COLLECTION,SEPHORA COLLECTION Contour Blush Spice Market Blush Palette,Lisa1729,Insider,Rookie,"['Eye Color Brown', 'Hair color Black', 'Skin Tone Tan', 'Skin Type Normal']",5 stars,17 Feb 2020,no,,,Gorgeous colors,I have tan skin and all of these colors look so beautiful. I cannot stress how great this product looks for the price. I'm so happy with this purchase.,7,0,Recommends this product
blush,SEPHORA COLLECTION,SEPHORA COLLECTION Contour Blush Spice Market Blush Palette,IndyQT317,Rouge,Rising Star,"['Age 35-44', 'Eye Color Brown', 'Hair color Brunette', 'Skin Tone Dark', 'Skin Type Oily']",5 stars,7 Feb 2020,no,,,Love it!,"I have eyeballed this palette for several months! The colors are right up my nude heart. I'm just disappointed it took so long to purchase!! Eavh shade works well with my skin tone and wears a full 8 hours. Not much fall out, skin breakouts or texture issues. Definitely worth the money.",2,1,Recommends this product
